日期,机组名称,变动成本电价
2024-07-01,惠州239机组,432.97
2024-07-01,惠州240机组,432.97
2024-07-01,深圳249机组,725.82
2024-07-01,深圳241机组,432.97
2024-07-01,深圳242机组,432.97
2024-07-01,深圳243机组,432.97
2024-07-01,韶关159机组,510.63
2024-07-01,阳江74机组,384.26
2024-07-01,阳江75机组,384.26
2024-07-01,韶关38机组,448.13
2024-07-01,佛山32机组,448.13
2024-07-01,潮州89机组,361.46
2024-07-01,潮州90机组,384.26
2024-07-01,惠州48机组,403.08
2024-07-01,惠州49机组,403.08
2024-07-01,佛山33机组,448.13
2024-07-01,韶关39机组,448.13
2024-07-01,云浮101机组,448.13
2024-07-01,惠州50机组,361.46
2024-07-01,江门66机组,361.46
2024-07-01,汕尾55机组,384.26
2024-07-01,惠州51机组,361.46
2024-07-01,揭阳93机组,361.46
2024-07-01,汕尾56机组,384.26
2024-07-01,佛山34机组,427.0
2024-07-01,揭阳94机组,361.46
2024-07-01,湛江78机组,384.26
2024-07-01,湛江79机组,384.26
2024-07-01,佛山35机组,427.0
2024-07-01,江门67机组,361.46
2024-07-01,梅州109机组,515.63
2024-07-01,梅州110机组,515.63
2024-07-01,茂名85机组,427.0
2024-07-01,湛江82机组,403.08
2024-07-01,肇庆104机组,448.13
2024-07-01,湛江83机组,403.08
2024-07-01,肇庆105机组,448.13
2024-07-01,揭阳95机组,384.26
2024-07-01,广州3机组,403.08
2024-07-01,广州4机组,403.08
2024-07-01,广州1机组,403.08
2024-07-01,广州2机组,403.08
2024-07-01,阳江76机组,384.26
2024-07-01,阳江77机组,384.26
2024-07-01,茂名86机组,448.13
2024-07-01,佛山31机组,448.13
2024-07-01,梅州111机组,515.63
2024-07-01,深圳20机组,403.08
2024-07-01,深圳21机组,403.08
2024-07-01,深圳22机组,403.08
2024-07-01,江门68机组,384.26
2024-07-01,江门69机组,384.26
2024-07-01,广州12机组,403.08
2024-07-01,广州13机组,403.08
2024-07-01,广州14机组,403.08
2024-07-01,广州15机组,403.08
2024-07-01,汕头28机组,384.26
2024-07-01,江门70机组,384.26
2024-07-01,江门71机组,384.26
2024-07-01,汕头29机组,403.08
2024-07-01,汕头25机组,361.46
2024-07-01,河源45机组,427.0
2024-07-01,汕头26机组,361.46
2024-07-02,汕尾161机组,356.46
2024-07-02,汕尾162机组,356.46
2024-07-02,韶关164机组,443.13
2024-07-02,惠州235机组,669.99
2024-07-02,江门254机组,669.99
2024-07-02,肇庆256机组,669.99
2024-07-02,肇庆257机组,669.99
2024-07-02,深圳279机组,725.82
2024-07-02,深圳280机组,725.82
2024-07-02,深圳247机组,451.01
2024-07-02,惠州236机组,669.99
2024-07-02,惠州237机组,669.99
2024-07-02,深圳285机组,725.82
2024-07-02,深圳286机组,725.82
2024-07-02,东莞281机组,725.82
2024-07-02,东莞282机组,725.82
2024-07-02,东莞277机组,725.82
2024-07-02,惠州273机组,725.82
2024-07-02,惠州274机组,725.82
2024-07-02,深圳270机组,725.82
2024-07-02,深圳271机组,725.82
2024-07-02,深圳272机组,725.82
2024-07-02,佛山268机组,725.82
2024-07-02,佛山269机组,725.82
2024-07-02,中山266机组,725.82
2024-07-02,中山267机组,725.82
2024-07-02,珠海262机组,725.82
2024-07-02,珠海263机组,725.82
2024-07-02,中山259机组,669.99
2024-07-02,江门255机组,669.99
2024-07-02,中山260机组,669.99
2024-07-02,中山261机组,669.99
2024-07-02,韶关165机组,443.13
2024-07-02,珠海170机组,384.26
2024-07-02,珠海171机组,384.26
2024-07-02,广州7机组,669.99
2024-07-02,广州8机组,669.99
2024-07-02,东莞289机组,725.82
2024-07-02,湛江172机组,356.46
2024-07-02,湛江173机组,356.46
2024-07-02,广州291机组,633.44
2024-07-02,广州292机组,633.44
2024-07-02,清远293机组,669.99
2024-07-02,清远294机组,669.99
2024-07-02,阳江72机组,356.46
2024-07-02,阳江73机组,356.46
2024-07-02,东莞283机组,669.99
2024-07-02,东莞284机组,669.99
2024-07-02,东莞295机组,669.99
2024-07-02,东莞296机组,669.99
2024-07-02,珠海299机组,669.99
2024-07-02,珠海300机组,669.99
2024-07-02,茂名174机组,356.46
2024-07-02,茂名175机组,356.46
2024-07-02,东莞290机组,725.82
2024-07-02,东莞301机组,669.99
2024-07-02,东莞302机组,669.99
2024-07-02,东莞303机组,669.99
2024-07-02,东莞304机组,669.99
2024-07-02,佛山30机组,448.13
2024-07-02,阳江379机组,0.0
2024-07-02,湛江422机组,0.0
2024-07-02,河源178机组,396.4
2024-07-02,河源179机组,396.4
2024-07-02,阳江469机组,0.0
2024-07-02,深圳287机组,669.99
2024-07-02,广州307机组,669.99
2024-07-02,深圳288机组,669.99
2024-07-02,广州308机组,669.99
2024-07-02,佛山305机组,669.99
2024-07-02,佛山306机组,669.99
2024-07-02,揭阳309机组,757.38
2024-07-02,阳江359机组,300.0
2024-07-02,揭阳310机组,757.38
2024-07-02,阳江360机组,300.0
2024-07-02,江门180机组,422.0
2024-07-02,江门518机组,0.0
2024-07-02,揭阳524机组,0.0
2024-07-02,清远532机组,0.0
2024-07-02,江门547机组,0.0
2024-07-02,江门545机组,0.0
2024-07-02,珠海431机组,0.0
2024-07-02,阳江481机组,0.0
2024-07-02,清远205机组,396.4
2024-07-02,清远206机组,396.4
2024-07-02,惠州482机组,0.0
2024-07-02,汕头331机组,379.26
2024-07-02,汕头332机组,379.26
2024-07-02,惠州275机组,669.99
2024-07-02,惠州276机组,669.99
2024-07-02,东莞333机组,669.99
2024-07-02,云浮209机组,422.0
2024-07-02,湛江423机组,0.0
2024-07-02,湛江424机组,0.0
2024-07-02,肇庆337机组,669.99
2024-07-02,肇庆338机组,669.99
2024-07-02,广州339机组,669.99
2024-07-02,广州340机组,669.99
2024-07-02,东莞343机组,633.44
2024-07-02,惠州335机组,633.44
2024-07-02,惠州336机组,633.44
2024-07-02,佛山556机组,0.0
2024-07-02,广州346机组,633.44
2024-07-02,广州347机组,633.44
2024-07-02,江门557机组,0.0
2024-07-02,韶关529机组,0.0
2024-07-02,清远562机组,0.0
2024-07-02,清远561机组,0.0
2024-07-02,湛江495机组,0.0
2024-07-02,阳江470机组,0.0
2024-07-02,江门570机组,0.0
2024-07-02,梅州585机组,0.0
2024-07-02,汕尾484机组,0.0
2024-07-02,汕尾485机组,0.0
2024-07-02,梅州612机组,0.0
2024-07-02,深圳616机组,633.44
2024-07-02,东莞231机组,669.99
2024-07-02,广州9机组,633.44
2024-07-02,阳江620机组,0.0
2024-07-02,江门578机组,0.0
2024-07-02,汕头621机组,0.0
2024-07-02,阳江623机组,0.0
2024-07-02,肇庆625机组,0.0
2024-07-02,汕尾626机组,0.0
2024-07-02,汕尾627机组,0.0
2024-07-02,韶关628机组,0.0
2024-07-02,揭阳629机组,0.0
2024-07-02,揭阳630机组,0.0
2024-07-02,阳江631机组,0.0
2024-07-02,阳江632机组,0.0
2024-07-02,惠州483机组,0.0
2024-07-02,湛江393机组,0.0
2024-07-02,湛江394机组,0.0
2024-07-02,阳江471机组,0.0
2024-07-02,韶关36机组,0.0
2024-07-02,肇庆633机组,0.0
2024-07-02,清远634机组,0.0
2024-07-02,清远635机组,0.0
2024-07-02,中山636机组,0.0
2024-07-02,阳江638机组,0.0
2024-07-02,汕头639机组,0.0
2024-07-02,肇庆587机组,0.0
2024-07-02,阳江589机组,0.0
2024-07-02,清远591机组,0.0
2024-07-02,湛江593机组,0.0
2024-07-02,河源44机组,427.0
2024-07-02,清远553机组,0.0
2024-07-02,惠州514机组,0.0
2024-07-02,阳江662机组,0.0
2024-07-02,肇庆664机组,0.0
2024-07-02,深圳17机组,403.08
2024-07-02,深圳18机组,403.08
2024-07-02,深圳19机组,403.08
2024-07-02,广州5机组,448.13
2024-07-02,广州6机组,448.13
2024-07-02,汕头112机组,361.46
2024-07-02,汕头113机组,361.46
2024-07-02,揭阳92机组,384.26
2024-07-02,其他118机组,448.13
2024-07-02,其他119机组,448.13
2024-07-02,其他120机组,427.0
2024-07-02,其他121机组,427.0
2024-07-02,汕尾116机组,361.46
2024-07-02,汕尾117机组,361.46
2024-07-02,汕尾53机组,384.26
2024-07-02,潮州87机组,384.26
2024-07-02,潮州88机组,361.46
2024-07-02,汕尾54机组,384.26
2024-07-02,梅州106机组,515.63
2024-07-02,韶关40机组,448.13
2024-07-02,韶关41机组,448.13
2024-07-02,韶关42机组,427.0
2024-07-02,韶关43机组,427.0
2024-07-02,梅州124机组,427.0
2024-07-02,东莞128机组,384.26
2024-07-02,东莞129机组,384.26
2024-07-02,中山126机组,443.13
2024-07-02,中山127机组,443.13
2024-07-02,东莞130机组,384.26
2024-07-02,梅州125机组,422.0
2024-07-02,梅州107机组,515.63
2024-07-02,梅州108机组,515.63
2024-07-02,中山229机组,725.82
2024-07-02,江门65机组,384.26
2024-07-02,东莞211机组,669.99
2024-07-02,东莞212机组,669.99
2024-07-02,江门153机组,496.35
2024-07-02,江门154机组,496.35
2024-07-02,茂名84机组,496.35
2024-07-02,佛山147机组,496.35
2024-07-02,佛山148机组,496.35
2024-07-02,珠海222机组,669.99
2024-07-02,珠海223机组,669.99
2024-07-02,云浮139机组,496.35
2024-07-02,云浮140机组,496.35
2024-07-02,云浮100机组,448.13
2024-07-02,韶关149机组,505.63
2024-07-02,韶关150机组,505.63
2024-07-02,深圳218机组,725.82
2024-07-02,深圳219机组,725.82
2024-07-02,广州214机组,725.82
2024-07-02,广州215机组,725.82
2024-07-02,汕头27机组,403.08
2024-07-02,云浮155机组,496.35
2024-07-02,珠海220机组,669.99
2024-07-02,珠海221机组,669.99
2024-07-02,中山224机组,669.99
2024-07-02,中山225机组,669.99
2024-07-02,中山226机组,669.99
2024-07-02,云浮156机组,496.35
2024-07-02,珠海23机组,384.26
2024-07-02,珠海24机组,384.26
2024-07-02,广州131机组,446.01
2024-07-02,广州132机组,446.01
2024-07-02,韶关158机组,510.63
2024-07-02,东莞233机组,725.82
2024-07-02,东莞234机组,725.82
2024-07-02,湛江80机组,403.08
2024-07-02,深圳355机组,300.0
2024-07-02,湛江81机组,403.08
2024-07-02,阳江361机组,300.0
2024-07-02,阳江362机组,300.0
2024-07-02,深圳356机组,300.0
2024-07-02,深圳357机组,300.0
2024-07-02,深圳358机组,300.0
2024-07-02,阳江363机组,300.0
2024-07-02,阳江364机组,300.0
2024-07-02,中山227机组,669.99
2024-07-02,中山228机组,669.99
2024-07-02,惠州238机组,432.97
2024-07-02,广州250机组,432.97
2024-07-02,广州251机组,432.97
2024-07-02,深圳244机组,432.97
2024-07-02,深圳245机组,432.97
2024-07-02,深圳246机组,432.97
2024-07-02,肇庆252机组,669.99
2024-07-02,肇庆253机组,669.99
2024-07-02,惠州239机组,432.97
2024-07-02,惠州240机组,432.97
2024-07-02,深圳249机组,725.82
2024-07-02,深圳241机组,432.97
2024-07-02,深圳242机组,432.97
2024-07-02,深圳243机组,432.97
2024-07-02,韶关159机组,510.63
2024-07-02,阳江74机组,384.26
2024-07-02,阳江75机组,384.26
2024-07-02,韶关38机组,448.13
2024-07-02,佛山32机组,448.13
2024-07-02,潮州89机组,361.46
2024-07-02,潮州90机组,384.26
2024-07-02,惠州48机组,403.08
2024-07-02,惠州49机组,403.08
2024-07-02,佛山33机组,448.13
2024-07-02,韶关39机组,448.13
2024-07-02,云浮101机组,448.13
2024-07-02,惠州50机组,361.46
2024-07-02,江门66机组,361.46
2024-07-02,汕尾55机组,384.26
2024-07-02,惠州51机组,361.46
2024-07-02,揭阳93机组,361.46
2024-07-02,汕尾56机组,384.26
2024-07-02,佛山34机组,427.0
2024-07-02,揭阳94机组,361.46
2024-07-02,湛江78机组,384.26
2024-07-02,湛江79机组,384.26
2024-07-02,佛山35机组,427.0
2024-07-02,江门67机组,361.46
2024-07-02,梅州109机组,515.63
2024-07-02,梅州110机组,515.63
2024-07-02,茂名85机组,427.0
2024-07-02,湛江82机组,403.08
2024-07-02,肇庆104机组,448.13
2024-07-02,湛江83机组,403.08
2024-07-02,肇庆105机组,448.13
2024-07-02,揭阳95机组,384.26
2024-07-02,广州3机组,403.08
2024-07-02,广州4机组,403.08
2024-07-02,广州1机组,403.08
2024-07-02,广州2机组,403.08
2024-07-02,阳江76机组,384.26
2024-07-02,阳江77机组,384.26
2024-07-02,茂名86机组,448.13
2024-07-02,佛山31机组,448.13
2024-07-02,梅州111机组,515.63
2024-07-02,深圳20机组,403.08
2024-07-02,深圳21机组,403.08
2024-07-02,深圳22机组,403.08
2024-07-02,江门68机组,384.26
2024-07-02,江门69机组,384.26
2024-07-02,广州12机组,403.08
2024-07-02,广州13机组,403.08
2024-07-02,广州14机组,403.08
2024-07-02,广州15机组,403.08
2024-07-02,汕头28机组,384.26
2024-07-02,江门70机组,384.26
2024-07-02,江门71机组,384.26
2024-07-02,汕头29机组,403.08
2024-07-02,汕头25机组,361.46
2024-07-02,河源45机组,427.0
2024-07-02,汕头26机组,361.46
2024-07-03,汕尾161机组,356.46
2024-07-03,汕尾162机组,356.46
2024-07-03,韶关164机组,443.13
2024-07-03,惠州235机组,669.99
2024-07-03,江门254机组,669.99
2024-07-03,肇庆256机组,669.99
2024-07-03,肇庆257机组,669.99
2024-07-03,深圳279机组,725.82
2024-07-03,深圳280机组,725.82
2024-07-03,深圳247机组,451.01
2024-07-03,惠州236机组,669.99
2024-07-03,惠州237机组,669.99
2024-07-03,深圳285机组,725.82
2024-07-03,深圳286机组,725.82
2024-07-03,东莞281机组,725.82
2024-07-03,东莞282机组,725.82
2024-07-03,东莞277机组,725.82
2024-07-03,惠州273机组,725.82
2024-07-03,惠州274机组,725.82
2024-07-03,深圳270机组,725.82
2024-07-03,深圳271机组,725.82
2024-07-03,深圳272机组,725.82
2024-07-03,佛山268机组,725.82
2024-07-03,佛山269机组,725.82
2024-07-03,中山266机组,725.82
2024-07-03,中山267机组,725.82
2024-07-03,珠海262机组,725.82
2024-07-03,珠海263机组,725.82
2024-07-03,中山259机组,669.99
2024-07-03,江门255机组,669.99
2024-07-03,中山260机组,669.99
2024-07-03,中山261机组,669.99
2024-07-03,韶关165机组,443.13
2024-07-03,珠海170机组,384.26
2024-07-03,珠海171机组,384.26
2024-07-03,广州7机组,669.99
2024-07-03,广州8机组,669.99
2024-07-03,东莞289机组,725.82
2024-07-03,湛江172机组,356.46
2024-07-03,湛江173机组,356.46
2024-07-03,广州291机组,633.44
2024-07-03,广州292机组,633.44
2024-07-03,清远293机组,669.99
2024-07-03,清远294机组,669.99
2024-07-03,阳江72机组,356.46
2024-07-03,阳江73机组,356.46
2024-07-03,东莞283机组,669.99
2024-07-03,东莞284机组,669.99
2024-07-03,东莞295机组,669.99
2024-07-03,东莞296机组,669.99
2024-07-03,珠海299机组,669.99
2024-07-03,珠海300机组,669.99
2024-07-03,茂名174机组,356.46
2024-07-03,茂名175机组,356.46
2024-07-03,东莞290机组,725.82
2024-07-03,东莞301机组,669.99
2024-07-03,东莞302机组,669.99
2024-07-03,东莞303机组,669.99
2024-07-03,东莞304机组,669.99
2024-07-03,佛山30机组,448.13
2024-07-03,阳江379机组,0.0
2024-07-03,湛江422机组,0.0
2024-07-03,河源178机组,396.4
2024-07-03,河源179机组,396.4
2024-07-03,阳江469机组,0.0
2024-07-03,深圳287机组,669.99
2024-07-03,广州307机组,669.99
2024-07-03,深圳288机组,669.99
2024-07-03,广州308机组,669.99
2024-07-03,佛山305机组,669.99
2024-07-03,佛山306机组,669.99
2024-07-03,揭阳309机组,757.38
2024-07-03,阳江359机组,300.0
2024-07-03,揭阳310机组,757.38
2024-07-03,阳江360机组,300.0
2024-07-03,江门180机组,422.0
2024-07-03,江门518机组,0.0
2024-07-03,揭阳524机组,0.0
2024-07-03,清远532机组,0.0
2024-07-03,江门547机组,0.0
2024-07-03,江门545机组,0.0
2024-07-03,珠海431机组,0.0
2024-07-03,阳江481机组,0.0
2024-07-03,清远205机组,396.4
2024-07-03,清远206机组,396.4
2024-07-03,惠州482机组,0.0
2024-07-03,汕头331机组,379.26
2024-07-03,汕头332机组,379.26
2024-07-03,惠州275机组,669.99
2024-07-03,惠州276机组,669.99
2024-07-03,东莞333机组,669.99
2024-07-03,云浮209机组,422.0
2024-07-03,湛江423机组,0.0
2024-07-03,湛江424机组,0.0
2024-07-03,肇庆337机组,669.99
2024-07-03,肇庆338机组,669.99
2024-07-03,广州339机组,669.99
2024-07-03,广州340机组,669.99
2024-07-03,东莞343机组,633.44
2024-07-03,惠州335机组,633.44
2024-07-03,惠州336机组,633.44
2024-07-03,佛山556机组,0.0
2024-07-03,广州346机组,633.44
2024-07-03,广州347机组,633.44
2024-07-03,江门557机组,0.0
2024-07-03,韶关529机组,0.0
2024-07-03,清远562机组,0.0
2024-07-03,清远561机组,0.0
2024-07-03,湛江495机组,0.0
2024-07-03,阳江470机组,0.0
2024-07-03,江门570机组,0.0
2024-07-03,梅州585机组,0.0
2024-07-03,汕尾484机组,0.0
2024-07-03,汕尾485机组,0.0
2024-07-03,梅州612机组,0.0
2024-07-03,深圳616机组,633.44
2024-07-03,东莞231机组,669.99
2024-07-03,广州9机组,633.44
2024-07-03,阳江620机组,0.0
2024-07-03,江门578机组,0.0
2024-07-03,汕头621机组,0.0
2024-07-03,阳江623机组,0.0
2024-07-03,肇庆625机组,0.0
2024-07-03,汕尾626机组,0.0
2024-07-03,汕尾627机组,0.0
2024-07-03,韶关628机组,0.0
2024-07-03,揭阳629机组,0.0
2024-07-03,揭阳630机组,0.0
2024-07-03,阳江631机组,0.0
2024-07-03,阳江632机组,0.0
2024-07-03,惠州483机组,0.0
2024-07-03,湛江393机组,0.0
2024-07-03,湛江394机组,0.0
2024-07-03,阳江471机组,0.0
2024-07-03,韶关36机组,0.0
2024-07-03,肇庆633机组,0.0
2024-07-03,清远634机组,0.0
2024-07-03,清远635机组,0.0
2024-07-03,中山636机组,0.0
2024-07-03,阳江638机组,0.0
2024-07-03,汕头639机组,0.0
2024-07-03,肇庆587机组,0.0
2024-07-03,阳江589机组,0.0
2024-07-03,清远591机组,0.0
2024-07-03,湛江593机组,0.0
2024-07-03,河源44机组,427.0
2024-07-03,清远553机组,0.0
2024-07-03,惠州514机组,0.0
2024-07-03,阳江662机组,0.0
2024-07-03,肇庆664机组,0.0
2024-07-03,深圳17机组,403.08
2024-07-03,深圳18机组,403.08
2024-07-03,深圳19机组,403.08
2024-07-03,广州5机组,448.13
2024-07-03,广州6机组,448.13
2024-07-03,汕头112机组,361.46
2024-07-03,汕头113机组,361.46
2024-07-03,揭阳92机组,384.26
2024-07-03,其他118机组,448.13
2024-07-03,其他119机组,448.13
2024-07-03,其他120机组,427.0
2024-07-03,其他121机组,427.0
2024-07-03,汕尾116机组,361.46
2024-07-03,汕尾117机组,361.46
2024-07-03,汕尾53机组,384.26
2024-07-03,潮州87机组,384.26
2024-07-03,潮州88机组,361.46
2024-07-03,汕尾54机组,384.26
2024-07-03,梅州106机组,515.63
2024-07-03,韶关40机组,448.13
2024-07-03,韶关41机组,448.13
2024-07-03,韶关42机组,427.0
2024-07-03,韶关43机组,427.0
2024-07-03,梅州124机组,427.0
2024-07-03,东莞128机组,384.26
2024-07-03,东莞129机组,384.26
2024-07-03,中山126机组,443.13
2024-07-03,中山127机组,443.13
2024-07-03,东莞130机组,384.26
2024-07-03,梅州125机组,422.0
2024-07-03,梅州107机组,515.63
2024-07-03,梅州108机组,515.63
2024-07-03,中山229机组,725.82
2024-07-03,江门65机组,384.26
2024-07-03,东莞211机组,669.99
2024-07-03,东莞212机组,669.99
2024-07-03,江门153机组,496.35
2024-07-03,江门154机组,496.35
2024-07-03,茂名84机组,496.35
2024-07-03,佛山147机组,496.35
2024-07-03,佛山148机组,496.35
2024-07-03,珠海222机组,669.99
2024-07-03,珠海223机组,669.99
2024-07-03,云浮139机组,496.35
2024-07-03,云浮140机组,496.35
2024-07-03,云浮100机组,448.13
2024-07-03,韶关149机组,505.63
2024-07-03,韶关150机组,505.63
2024-07-03,深圳218机组,725.82
2024-07-03,深圳219机组,725.82
2024-07-03,广州214机组,725.82
2024-07-03,广州215机组,725.82
2024-07-03,汕头27机组,403.08
2024-07-03,云浮155机组,496.35
2024-07-03,珠海220机组,669.99
2024-07-03,珠海221机组,669.99
2024-07-03,中山224机组,669.99
2024-07-03,中山225机组,669.99
2024-07-03,中山226机组,669.99
2024-07-03,云浮156机组,496.35
2024-07-03,珠海23机组,384.26
2024-07-03,珠海24机组,384.26
2024-07-03,广州131机组,446.01
2024-07-03,广州132机组,446.01
2024-07-03,韶关158机组,510.63
2024-07-03,东莞233机组,725.82
2024-07-03,东莞234机组,725.82
2024-07-03,湛江80机组,403.08
2024-07-03,深圳355机组,300.0
2024-07-03,湛江81机组,403.08
2024-07-03,阳江361机组,300.0
2024-07-03,阳江362机组,300.0
2024-07-03,深圳356机组,300.0
2024-07-03,深圳357机组,300.0
2024-07-03,深圳358机组,300.0
2024-07-03,阳江363机组,300.0
2024-07-03,阳江364机组,300.0
2024-07-03,中山227机组,669.99
2024-07-03,中山228机组,669.99
2024-07-03,惠州238机组,432.97
2024-07-03,广州250机组,432.97
2024-07-03,广州251机组,432.97
2024-07-03,深圳244机组,432.97
2024-07-03,深圳245机组,432.97
2024-07-03,深圳246机组,432.97
2024-07-03,肇庆252机组,669.99
2024-07-03,肇庆253机组,669.99
2024-07-03,惠州239机组,432.97
2024-07-03,惠州240机组,432.97
2024-07-03,深圳249机组,725.82
2024-07-03,深圳241机组,432.97
2024-07-03,深圳242机组,432.97
2024-07-03,深圳243机组,432.97
2024-07-03,韶关159机组,510.63
2024-07-03,阳江74机组,384.26
2024-07-03,阳江75机组,384.26
2024-07-03,韶关38机组,448.13
2024-07-03,佛山32机组,448.13
2024-07-03,潮州89机组,361.46
2024-07-03,潮州90机组,384.26
2024-07-03,惠州48机组,403.08
2024-07-03,惠州49机组,403.08
2024-07-03,佛山33机组,448.13
2024-07-03,韶关39机组,448.13
2024-07-03,云浮101机组,448.13
2024-07-03,惠州50机组,361.46
2024-07-03,江门66机组,361.46
2024-07-03,汕尾55机组,384.26
2024-07-03,惠州51机组,361.46
2024-07-03,揭阳93机组,361.46
2024-07-03,汕尾56机组,384.26
2024-07-03,佛山34机组,427.0
2024-07-03,揭阳94机组,361.46
2024-07-03,湛江78机组,384.26
2024-07-03,湛江79机组,384.26
2024-07-03,佛山35机组,427.0
2024-07-03,江门67机组,361.46
2024-07-03,梅州109机组,515.63
2024-07-03,梅州110机组,515.63
2024-07-03,茂名85机组,427.0
2024-07-03,湛江82机组,403.08
2024-07-03,肇庆104机组,448.13
2024-07-03,湛江83机组,403.08
2024-07-03,肇庆105机组,448.13
2024-07-03,揭阳95机组,384.26
2024-07-03,广州3机组,403.08
2024-07-03,广州4机组,403.08
2024-07-03,广州1机组,403.08
2024-07-03,广州2机组,403.08
2024-07-03,阳江76机组,384.26
2024-07-03,阳江77机组,384.26
2024-07-03,茂名86机组,448.13
2024-07-03,佛山31机组,448.13
2024-07-03,梅州111机组,515.63
2024-07-03,深圳20机组,403.08
2024-07-03,深圳21机组,403.08
2024-07-03,深圳22机组,403.08
2024-07-03,江门68机组,384.26
2024-07-03,江门69机组,384.26
2024-07-03,广州12机组,403.08
2024-07-03,广州13机组,403.08
2024-07-03,广州14机组,403.08
2024-07-03,广州15机组,403.08
2024-07-03,汕头28机组,384.26
2024-07-03,江门70机组,384.26
2024-07-03,江门71机组,384.26
2024-07-03,汕头29机组,403.08
2024-07-03,汕头25机组,361.46
2024-07-03,河源45机组,427.0
2024-07-03,汕头26机组,361.46
2024-07-04,汕尾161机组,356.46
2024-07-04,汕尾162机组,356.46
2024-07-04,韶关164机组,443.13
2024-07-04,惠州235机组,669.99
2024-07-04,江门254机组,669.99
2024-07-04,肇庆256机组,669.99
2024-07-04,肇庆257机组,669.99
2024-07-04,深圳279机组,725.82
2024-07-04,深圳280机组,725.82
2024-07-04,深圳247机组,451.01
2024-07-04,惠州236机组,669.99
2024-07-04,惠州237机组,669.99
2024-07-04,深圳285机组,725.82
2024-07-04,深圳286机组,725.82
2024-07-04,东莞281机组,725.82
2024-07-04,东莞282机组,725.82
2024-07-04,东莞277机组,725.82
2024-07-04,惠州273机组,725.82
2024-07-04,惠州274机组,725.82
2024-07-04,深圳270机组,725.82
2024-07-04,深圳271机组,725.82
2024-07-04,深圳272机组,725.82
2024-07-04,佛山268机组,725.82
2024-07-04,佛山269机组,725.82
2024-07-04,中山266机组,725.82
2024-07-04,中山267机组,725.82
2024-07-04,珠海262机组,725.82
2024-07-04,珠海263机组,725.82
2024-07-04,中山259机组,669.99
2024-07-04,江门255机组,669.99
2024-07-04,中山260机组,669.99
2024-07-04,中山261机组,669.99
2024-07-04,韶关165机组,443.13
2024-07-04,珠海170机组,384.26
2024-07-04,珠海171机组,384.26
2024-07-04,广州7机组,669.99
2024-07-04,广州8机组,669.99
2024-07-04,东莞289机组,725.82
2024-07-04,湛江172机组,356.46
2024-07-04,湛江173机组,356.46
2024-07-04,广州291机组,633.44
2024-07-04,广州292机组,633.44
2024-07-04,清远293机组,669.99
2024-07-04,清远294机组,669.99
2024-07-04,阳江72机组,356.46
2024-07-04,阳江73机组,356.46
2024-07-04,东莞283机组,669.99
2024-07-04,东莞284机组,669.99
2024-07-04,东莞295机组,669.99
2024-07-04,东莞296机组,669.99
2024-07-04,珠海299机组,669.99
2024-07-04,珠海300机组,669.99
2024-07-04,茂名174机组,356.46
2024-07-04,茂名175机组,356.46
2024-07-04,东莞290机组,725.82
2024-07-04,东莞301机组,669.99
2024-07-04,东莞302机组,669.99
2024-07-04,东莞303机组,669.99
2024-07-04,东莞304机组,669.99
2024-07-04,佛山30机组,448.13
2024-07-04,阳江379机组,0.0
2024-07-04,湛江422机组,0.0
2024-07-04,河源178机组,396.4
2024-07-04,河源179机组,396.4
2024-07-04,阳江469机组,0.0
2024-07-04,深圳287机组,669.99
2024-07-04,广州307机组,669.99
2024-07-04,深圳288机组,669.99
2024-07-04,广州308机组,669.99
2024-07-04,佛山305机组,669.99
2024-07-04,佛山306机组,669.99
2024-07-04,揭阳309机组,757.38
2024-07-04,阳江359机组,300.0
2024-07-04,揭阳310机组,757.38
2024-07-04,阳江360机组,300.0
2024-07-04,江门180机组,422.0
2024-07-04,江门518机组,0.0
2024-07-04,揭阳524机组,0.0
2024-07-04,清远532机组,0.0
2024-07-04,江门547机组,0.0
2024-07-04,江门545机组,0.0
2024-07-04,珠海431机组,0.0
2024-07-04,阳江481机组,0.0
2024-07-04,清远205机组,396.4
2024-07-04,清远206机组,396.4
2024-07-04,惠州482机组,0.0
2024-07-04,汕头331机组,379.26
2024-07-04,汕头332机组,379.26
2024-07-04,惠州275机组,669.99
2024-07-04,惠州276机组,669.99
2024-07-04,东莞333机组,669.99
2024-07-04,云浮209机组,422.0
2024-07-04,湛江423机组,0.0
2024-07-04,湛江424机组,0.0
2024-07-04,肇庆337机组,669.99
2024-07-04,肇庆338机组,669.99
2024-07-04,广州339机组,669.99
2024-07-04,广州340机组,669.99
2024-07-04,东莞343机组,633.44
2024-07-04,惠州335机组,633.44
2024-07-04,惠州336机组,633.44
2024-07-04,佛山556机组,0.0
2024-07-04,广州346机组,633.44
2024-07-04,广州347机组,633.44
2024-07-04,江门557机组,0.0
2024-07-04,韶关529机组,0.0
2024-07-04,清远562机组,0.0
2024-07-04,清远561机组,0.0
2024-07-04,湛江495机组,0.0
2024-07-04,阳江470机组,0.0
2024-07-04,江门570机组,0.0
2024-07-04,梅州585机组,0.0
2024-07-04,汕尾484机组,0.0
2024-07-04,汕尾485机组,0.0
2024-07-04,梅州612机组,0.0
2024-07-04,深圳616机组,633.44
2024-07-04,东莞231机组,669.99
2024-07-04,广州9机组,633.44
2024-07-04,阳江620机组,0.0
2024-07-04,江门578机组,0.0
